1497604175.038156,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035794481473733215,Monsoon
1497604280.972954,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03529353032338256,Monsoon
1497604387.40591,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03543985149340646,Monsoon
1497604493.756698,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03543375789581067,Monsoon
1497604600.842772,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.0359526627608793,Monsoon
1497604708.169901,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03563118510627077,Monsoon
1497604816.363005,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.03622740992756336,Monsoon
1497604923.148618,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03528674506052689,Monsoon
1497605029.527374,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035518750102541366,Monsoon
1497605136.24701,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03549395049922226,Monsoon
1497605243.145364,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03567496683489257,Monsoon
1497605350.00855,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03551225181434725,Monsoon
1497605456.994463,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035664059189351165,Monsoon
1497605563.504658,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03616753880408431,Monsoon
1497605670.766257,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03580145017493729,Monsoon
1497605778.218836,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03551061813766555,Monsoon
1497605885.924668,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.036064628006922075,Monsoon
1497605994.383684,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03580170207970679,Monsoon
1497606101.552994,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03569635539876773,Monsoon
1497606208.590224,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03563698465562654,Monsoon
1497627369.965927,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.043513745339001625,Monsoon
1497627462.465951,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,87,0.0430856422432688,Monsoon
1497627554.443566,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,86,0.042826463645592276,Monsoon
1497627645.951479,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,86,0.04292845434890188,Monsoon
1497627738.509368,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,87,0.042871568019458316,Monsoon
1497628100.459869,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,41,0.03179101500499428,Monsoon
1497628167.75047,Calabash-pinch_and_spread,com.tqrg.physalia.testapp,0.01,Nexus 5X,61,0.027551250515571418,Monsoon
1497863643.316262,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,90,0.03893399433418663,Monsoon
1497864054.354573,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,79,0.044070393500508016,Monsoon
1497864458.482082,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,73,0.04411652576780871,Monsoon
1497864546.805141,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,83,0.04223576756418709,Monsoon
1497864646.887604,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.039512625518176046,Monsoon
1497864745.933022,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.03985721696900944,Monsoon
1497864836.85814,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,85,0.040089876567738325,Monsoon
1497864931.329697,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.04313486953191448,Monsoon
1497865028.434714,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,91,0.03963288925551922,Monsoon
1497865129.421356,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03986601805592593,Monsoon
1497865227.291287,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,92,0.039464898098974646,Monsoon
1497865326.776469,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.039708179202513724,Monsoon
1497865428.375192,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.039849024247105846,Monsoon
1497865765.062617,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,72,0.04427370038461735,Monsoon
1497865851.116652,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,81,0.041852956054717526,Monsoon
1497865949.535927,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.039176466593633476,Monsoon
1497866047.443369,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,92,0.038906625978425174,Monsoon
1497866147.404941,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03946830596906639,Monsoon
1497866247.413025,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03960792640204348,Monsoon
